=== Extensions ablation: 9 runs ===

[1/9] RUN  double_icm seed=0

=== Run: double_icm_seed0 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    True
  Reward shaping:     False

  Device: cpu
  Ep  840 | R   223.2 | Avg100   213.0 | Eps 0.010 | Loss 0.2999 | r_int   6.01 | F    3.11 | t=199s
  Ep  850 | R   258.6 | Avg100   218.0 | Eps 0.010 | Loss 0.3595 | r_int   4.79 | F    3.17 | t=201s
  Ep  860 | R   256.9 | Avg100   222.6 | Eps 0.010 | Loss 0.3529 | r_int   4.00 | F    4.08 | t=203s
  Ep  870 | R   259.5 | Avg100   226.9 | Eps 0.010 | Loss 0.3969 | r_int   5.31 | F    3.38 | t=204s
  Ep  880 | R   274.8 | Avg100   231.0 | Eps 0.010 | Loss 0.5580 | r_int   7.81 | F    3.31 | t=206s
  Ep  890 | R   228.3 | Avg100   228.8 | Eps 0.010 | Loss 0.3156 | r_int  10.94 | F    7.64 | t=209s
  Ep  900 | R   251.2 | Avg100   233.0 | Eps 0.010 | Loss 0.3869 | r_int   9.58 | F    5.38 | t=210s
  Ep  910 | R   234.6 | Avg100   236.6 | Eps 0.010 | Loss 0.3113 | r_int   3.43 | F    3.76 | t=212s
  Ep  920 | R   266.1 | Avg100   236.9 | Eps 0.010 | Loss 0.5157 | r_int  15.65 | F    4.16 | t=214s
  Ep  930 | R   227.4 | Avg100   238.6 | Eps 0.010 | Loss 0.4617 | r_int   4.94 | F    3.44 | t=215s
  Ep  940 | R   264.6 | Avg100   238.9 | Eps 0.010 | Loss 0.5069 | r_int   5.01 | F    4.47 | t=218s
  Ep  950 | R   247.5 | Avg100   239.8 | Eps 0.010 | Loss 0.4120 | r_int   6.35 | F    4.66 | t=219s
  Ep  960 | R   249.7 | Avg100   241.4 | Eps 0.010 | Loss 0.4193 | r_int   4.19 | F    3.68 | t=221s
  Ep  970 | R   240.2 | Avg100   238.8 | Eps 0.010 | Loss 0.4954 | r_int  10.82 | F    4.93 | t=223s
  Ep  980 | R   214.4 | Avg100   238.8 | Eps 0.010 | Loss 0.4998 | r_int  10.11 | F    3.99 | t=225s
  Ep  990 | R   244.7 | Avg100   240.0 | Eps 0.010 | Loss 0.4232 | r_int   4.59 | F    3.69 | t=227s
  Ep 1000 | R   167.4 | Avg100   241.8 | Eps 0.010 | Loss 0.4695 | r_int  15.00 | F    4.86 | t=229s

  Done. Log saved to logs/double_icm_shaping_seed0.csv
  Best 100-ep avg: 242.7

[8/9] RUN  double_icm_shaping seed=1

=== Run: double_icm_shaping_seed1 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    True
  Reward shaping:     True

  Device: cpu
  Ep   10 | R  -190.7 | Avg100  -215.6 | Eps 0.980 | Loss 1.5321 | r_int   0.76 | F    1.81 | t=0s
  Ep   20 | R   -99.4 | Avg100  -173.4 | Eps 0.960 | Loss 1.4765 | r_int   4.07 | F    1.76 | t=1s
  Ep   30 | R  -103.3 | Avg100  -147.7 | Eps 0.941 | Loss 1.1431 | r_int   2.28 | F    2.96 | t=1s
  Ep   40 | R  -224.9 | Avg100  -142.7 | Eps 0.921 | Loss 1.8155 | r_int  18.88 | F    2.98 | t=2s
  Ep   50 | R  -170.9 | Avg100  -137.9 | Eps 0.901 | Loss 1.4677 | r_int   2.80 | F    2.67 | t=2s
  Ep   60 | R  -194.4 | Avg100  -138.3 | Eps 0.881 | Loss 1.4573 | r_int   8.88 | F    2.67 | t=2s
  Ep   70 | R   -14.9 | Avg100  -132.8 | Eps 0.861 | Loss 1.3607 | r_int  16.15 | F    3.30 | t=3s
  Ep   80 | R   -91.9 | Avg100  -127.9 | Eps 0.842 | Loss 1.3291 | r_int   4.04 | F    2.63 | t=3s
  Ep   90 | R   -87.3 | Avg100  -132.0 | Eps 0.822 | Loss 1.7099 | r_int   4.34 | F    2.51 | t=4s
  Ep  100 | R  -104.4 | Avg100  -129.7 | Eps 0.802 | Loss 1.1823 | r_int   1.40 | F    2.80 | t=4s
  Ep  110 | R  -215.1 | Avg100  -121.4 | Eps 0.782 | Loss 1.4976 | r_int  15.64 | F    2.93 | t=5s
  Ep  120 | R  -227.3 | Avg100  -122.2 | Eps 0.762 | Loss 1.6832 | r_int   4.19 | F    2.10 | t=5s
  Ep  130 | R    -1.7 | Avg100  -122.7 | Eps 0.743 | Loss 1.4608 | r_int   5.42 | F    2.27 | t=6s
  Ep  140 | R   -98.8 | Avg100  -119.2 | Eps 0.723 | Loss 1.2607 | r_int   0.95 | F    2.52 | t=6s
  Ep  150 | R   -63.5 | Avg100  -119.7 | Eps 0.703 | Loss 1.3354 | r_int   3.95 | F    2.79 | t=7s
  Ep  160 | R  -104.7 | Avg100  -115.5 | Eps 0.683 | Loss 1.7489 | r_int   6.46 | F    3.94 | t=7s
  Ep  170 | R  -105.6 | Avg100  -117.3 | Eps 0.663 | Loss 1.7200 | r_int   2.52 | F    2.44 | t=8s
  Ep  180 | R   -75.3 | Avg100  -117.4 | Eps 0.644 | Loss 1.2158 | r_int   2.15 | F    4.10 | t=8s
  Ep  190 | R  -101.7 | Avg100  -113.8 | Eps 0.624 | Loss 1.4563 | r_int   2.50 | F    2.39 | t=9s
  Ep  200 | R  -201.8 | Avg100  -111.6 | Eps 0.604 | Loss 1.4579 | r_int   5.79 | F    3.18 | t=10s
  Ep  210 | R   -38.2 | Avg100  -109.8 | Eps 0.584 | Loss 1.1789 | r_int   4.24 | F    3.77 | t=10s
  Ep  220 | R   -85.0 | Avg100  -103.8 | Eps 0.564 | Loss 1.3241 | r_int   9.23 | F    2.16 | t=11s
  Ep  230 | R   -69.8 | Avg100  -100.7 | Eps 0.545 | Loss 1.2461 | r_int   2.57 | F    3.68 | t=12s
  Ep  240 | R    46.5 | Avg100   -96.3 | Eps 0.525 | Loss 1.5985 | r_int   4.51 | F    4.80 | t=14s
  Ep  250 | R     5.8 | Avg100   -85.1 | Eps 0.505 | Loss 1.3050 | r_int   2.68 | F    3.53 | t=15s
  Ep  260 | R   -44.3 | Avg100   -76.5 | Eps 0.485 | Loss 1.5190 | r_int   1.87 | F    3.13 | t=17s
  Ep  270 | R  -183.5 | Avg100   -69.4 | Eps 0.465 | Loss 1.3986 | r_int   7.78 | F    4.91 | t=18s
  Ep  280 | R    78.2 | Avg100   -63.1 | Eps 0.446 | Loss 1.2799 | r_int 108.80 | F    6.21 | t=21s
  Ep  290 | R   -16.1 | Avg100   -50.5 | Eps 0.426 | Loss 1.5101 | r_int   2.98 | F    3.03 | t=23s
  Ep  300 | R   -11.6 | Avg100   -43.9 | Eps 0.406 | Loss 1.5014 | r_int   3.73 | F    2.91 | t=26s
  Ep  310 | R   -24.4 | Avg100   -31.9 | Eps 0.386 | Loss 1.2446 | r_int   7.54 | F    3.45 | t=28s
  Ep  320 | R     2.8 | Avg100   -23.5 | Eps 0.366 | Loss 1.2396 | r_int   6.96 | F    4.83 | t=32s
  Ep  330 | R    36.5 | Avg100   -20.7 | Eps 0.347 | Loss 1.2826 | r_int  58.53 | F    6.93 | t=36s
  Ep  340 | R   138.9 | Avg100   -16.3 | Eps 0.327 | Loss 1.1214 | r_int 105.74 | F    1.61 | t=40s
  Ep  350 | R   -73.6 | Avg100   -15.6 | Eps 0.307 | Loss 1.2504 | r_int   1.72 | F    7.85 | t=44s
  Ep  360 | R    28.9 | Avg100   -15.7 | Eps 0.287 | Loss 1.0493 | r_int   4.29 | F    9.39 | t=48s
  Ep  370 | R   118.2 | Avg100   -13.0 | Eps 0.267 | Loss 0.9527 | r_int  57.64 | F    1.80 | t=52s
  Ep  380 | R   -32.8 | Avg100   -14.4 | Eps 0.248 | Loss 0.8179 | r_int   2.87 | F    8.31 | t=56s
  Ep  390 | R   -46.2 | Avg100   -17.7 | Eps 0.228 | Loss 0.7148 | r_int   0.98 | F   10.41 | t=60s
  Ep  400 | R   -46.8 | Avg100   -17.0 | Eps 0.208 | Loss 0.6818 | r_int   3.53 | F    5.12 | t=64s
  Ep  410 | R    -6.4 | Avg100   -20.7 | Eps 0.188 | Loss 0.5808 | r_int   1.66 | F    8.08 | t=67s
  Ep  420 | R    46.1 | Avg100   -22.8 | Eps 0.168 | Loss 0.5033 | r_int   6.19 | F    4.19 | t=71s
  Ep  430 | R   138.4 | Avg100   -19.1 | Eps 0.149 | Loss 0.4511 | r_int   8.11 | F    4.52 | t=76s
  Ep  440 | R   262.2 | Avg100   -15.2 | Eps 0.129 | Loss 0.4670 | r_int  15.09 | F    1.39 | t=79s
  Ep  450 | R   -36.7 | Avg100    -9.7 | Eps 0.109 | Loss 0.4304 | r_int   1.87 | F    5.63 | t=83s
  Ep  460 | R   262.9 | Avg100     7.2 | Eps 0.089 | Loss 0.4865 | r_int   9.34 | F    2.76 | t=86s
  Ep  470 | R   -14.6 | Avg100    15.6 | Eps 0.069 | Loss 0.3801 | r_int   1.82 | F    5.35 | t=89s
  Ep  480 | R   218.1 | Avg100    32.2 | Eps 0.050 | Loss 0.3478 | r_int   2.09 | F    3.38 | t=92s
  Ep  490 | R   267.8 | Avg100    49.9 | Eps 0.030 | Loss 0.2774 | r_int   2.05 | F    3.39 | t=95s
  Ep  500 | R   251.3 | Avg100    70.3 | Eps 0.010 | Loss 0.3070 | r_int   2.70 | F    3.59 | t=97s
  Ep  510 | R   255.1 | Avg100    85.8 | Eps 0.010 | Loss 0.3305 | r_int   3.45 | F    3.69 | t=99s
  Ep  520 | R   251.2 | Avg100   104.8 | Eps 0.010 | Loss 0.3755 | r_int   2.42 | F    3.89 | t=102s
  Ep  530 | R   243.6 | Avg100   121.1 | Eps 0.010 | Loss 0.4037 | r_int   5.83 | F    4.53 | t=105s
  Ep  540 | R   166.1 | Avg100   128.9 | Eps 0.010 | Loss 0.3439 | r_int   4.76 | F    5.03 | t=108s
  Ep  550 | R   167.9 | Avg100   143.0 | Eps 0.010 | Loss 0.3643 | r_int   4.55 | F    7.03 | t=110s
  Ep  560 | R   -47.9 | Avg100   143.2 | Eps 0.010 | Loss 0.3380 | r_int   1.62 | F    7.70 | t=113s
  Ep  570 | R   -30.8 | Avg100   156.5 | Eps 0.010 | Loss 0.3531 | r_int   1.65 | F    5.62 | t=115s
  Ep  580 | R   215.4 | Avg100   161.0 | Eps 0.010 | Loss 0.4089 | r_int   5.33 | F    3.98 | t=118s
  Ep  590 | R   228.4 | Avg100   168.9 | Eps 0.010 | Loss 0.3807 | r_int   3.51 | F    4.40 | t=120s
  Ep  600 | R   263.5 | Avg100   173.2 | Eps 0.010 | Loss 0.3440 | r_int   0.77 | F    3.39 | t=122s
  Ep  610 | R   126.5 | Avg100   177.8 | Eps 0.010 | Loss 0.4034 | r_int   2.58 | F    6.22 | t=125s
  Ep  620 | R   252.4 | Avg100   176.7 | Eps 0.010 | Loss 0.2565 | r_int   2.61 | F    4.18 | t=128s
  Ep  630 | R   299.6 | Avg100   181.8 | Eps 0.010 | Loss 0.4025 | r_int   2.14 | F    4.05 | t=130s
  Ep  640 | R   219.2 | Avg100   185.7 | Eps 0.010 | Loss 0.2687 | r_int   5.80 | F    4.38 | t=132s
  Ep  650 | R   285.4 | Avg100   180.9 | Eps 0.010 | Loss 0.2755 | r_int  19.06 | F    4.09 | t=135s
  Ep  660 | R   243.8 | Avg100   185.8 | Eps 0.010 | Loss 0.3850 | r_int   4.90 | F    3.53 | t=137s
  Ep  670 | R   178.2 | Avg100   188.7 | Eps 0.010 | Loss 0.3652 | r_int   5.28 | F    4.59 | t=139s
  Ep  680 | R   212.9 | Avg100   189.9 | Eps 0.010 | Loss 0.3468 | r_int   4.37 | F    3.75 | t=142s
  Ep  690 | R    29.0 | Avg100   184.7 | Eps 0.010 | Loss 0.3722 | r_int   4.80 | F    7.68 | t=145s
  Ep  700 | R   257.2 | Avg100   184.2 | Eps 0.010 | Loss 0.4447 | r_int   3.20 | F    3.19 | t=146s
  Ep  710 | R   252.0 | Avg100   189.9 | Eps 0.010 | Loss 0.3152 | r_int   5.67 | F    4.59 | t=148s
  Ep  720 | R   253.3 | Avg100   197.1 | Eps 0.010 | Loss 0.3700 | r_int   2.20 | F    3.52 | t=150s
  Ep  730 | R   250.5 | Avg100   200.6 | Eps 0.010 | Loss 0.3039 | r_int   1.24 | F    3.48 | t=152s
  Ep  740 | R   132.4 | Avg100   208.6 | Eps 0.010 | Loss 0.4009 | r_int  12.64 | F    3.26 | t=154s
  Ep  750 | R   242.6 | Avg100   215.6 | Eps 0.010 | Loss 0.4256 | r_int   1.63 | F    3.82 | t=156s
  Ep  760 | R   237.5 | Avg100   215.9 | Eps 0.010 | Loss 0.4040 | r_int   4.38 | F    4.08 | t=158s
  Ep  770 | R   272.0 | Avg100   215.7 | Eps 0.010 | Loss 0.3090 | r_int   4.75 | F    3.29 | t=160s
  Ep  780 | R   268.4 | Avg100   222.9 | Eps 0.010 | Loss 0.5327 | r_int   3.98 | F    3.75 | t=161s
  Ep  790 | R   278.9 | Avg100   228.9 | Eps 0.010 | Loss 0.3467 | r_int   2.54 | F    3.11 | t=164s
  Ep  800 | R   241.3 | Avg100   230.3 | Eps 0.010 | Loss 0.3292 | r_int   1.65 | F    3.29 | t=165s
  Ep  810 | R   233.2 | Avg100   232.1 | Eps 0.010 | Loss 0.3540 | r_int   3.30 | F    3.68 | t=167s
  Ep  820 | R   260.0 | Avg100   230.0 | Eps 0.010 | Loss 0.3777 | r_int   2.93 | F    3.36 | t=169s
  Ep  830 | R   228.0 | Avg100   230.1 | Eps 0.010 | Loss 0.5306 | r_int   2.29 | F    3.36 | t=171s
  Ep  840 | R   268.1 | Avg100   231.8 | Eps 0.010 | Loss 0.5349 | r_int   6.08 | F    3.90 | t=173s
  Ep  850 | R   242.2 | Avg100   235.3 | Eps 0.010 | Loss 0.3704 | r_int   3.33 | F    5.25 | t=174s
  Ep  860 | R   263.8 | Avg100   239.5 | Eps 0.010 | Loss 0.5049 | r_int   2.78 | F    3.67 | t=176s
  Ep  870 | R   160.8 | Avg100   240.7 | Eps 0.010 | Loss 0.4302 | r_int  10.00 | F    1.65 | t=178s
  Ep  880 | R   255.2 | Avg100   241.4 | Eps 0.010 | Loss 0.5508 | r_int   3.83 | F    3.60 | t=179s
  Ep  890 | R   220.3 | Avg100   243.9 | Eps 0.010 | Loss 0.4607 | r_int  10.76 | F    2.59 | t=181s
  Ep  900 | R   266.8 | Avg100   244.1 | Eps 0.010 | Loss 0.4419 | r_int   3.16 | F    3.92 | t=183s
  Ep  910 | R   229.1 | Avg100   245.2 | Eps 0.010 | Loss 0.5778 | r_int   3.59 | F    3.58 | t=184s
  Ep  920 | R   277.8 | Avg100   246.7 | Eps 0.010 | Loss 0.5019 | r_int   4.64 | F    4.88 | t=186s
  Ep  930 | R   207.1 | Avg100   246.0 | Eps 0.010 | Loss 0.5564 | r_int  11.78 | F    3.64 | t=188s
  Ep  940 | R   223.6 | Avg100   242.6 | Eps 0.010 | Loss 0.3878 | r_int   3.30 | F    2.93 | t=190s
  Ep  950 | R   269.4 | Avg100   242.1 | Eps 0.010 | Loss 0.5370 | r_int   2.34 | F    4.07 | t=192s
  Ep  960 | R   133.6 | Avg100   238.5 | Eps 0.010 | Loss 0.5269 | r_int  28.80 | F    3.60 | t=194s
  Ep  970 | R   244.0 | Avg100   238.9 | Eps 0.010 | Loss 0.5325 | r_int   7.14 | F    3.82 | t=196s
  Ep  980 | R   176.9 | Avg100   235.1 | Eps 0.010 | Loss 0.4713 | r_int   6.78 | F    3.18 | t=198s
  Ep  990 | R   247.4 | Avg100   233.0 | Eps 0.010 | Loss 0.4505 | r_int  13.05 | F    3.39 | t=200s
  Ep 1000 | R   214.9 | Avg100   232.8 | Eps 0.010 | Loss 0.4669 | r_int   9.46 | F    2.15 | t=202s

  Done. Log saved to logs/double_icm_shaping_seed1.csv
  Best 100-ep avg: 246.8

[9/9] RUN  double_icm_shaping seed=2

=== Run: double_icm_shaping_seed2 ===
  Double DQN:         True
  Prioritized Replay: False
  ICM (curiosity):    True
  Reward shaping:     True

  Device: cpu
  Ep   10 | R  -152.5 | Avg100  -180.0 | Eps 0.980 | Loss 2.4056 | r_int   0.21 | F    3.22 | t=0s
  Ep   20 | R  -217.4 | Avg100  -178.5 | Eps 0.960 | Loss 1.9009 | r_int   3.41 | F    1.42 | t=1s
  Ep   30 | R  -247.3 | Avg100  -173.8 | Eps 0.941 | Loss 1.4719 | r_int   8.55 | F    2.34 | t=1s
  Ep   40 | R  -149.5 | Avg100  -177.7 | Eps 0.921 | Loss 1.1139 | r_int   3.44 | F    1.52 | t=2s
  Ep   50 | R   -38.8 | Avg100  -169.5 | Eps 0.901 | Loss 1.2469 | r_int   2.65 | F    2.07 | t=2s
  Ep   60 | R  -456.5 | Avg100  -171.1 | Eps 0.881 | Loss 1.3181 | r_int   2.87 | F    0.14 | t=2s
  Ep   70 | R   -98.1 | Avg100  -165.7 | Eps 0.861 | Loss 1.4477 | r_int   4.90 | F    4.14 | t=3s
  Ep   80 | R   -55.4 | Avg100  -164.2 | Eps 0.842 | Loss 1.6592 | r_int   5.13 | F    2.64 | t=3s
  Ep   90 | R   -77.8 | Avg100  -162.7 | Eps 0.822 | Loss 1.7523 | r_int   1.91 | F    2.59 | t=4s
  Ep  100 | R   -62.4 | Avg100  -160.6 | Eps 0.802 | Loss 1.0167 | r_int   3.91 | F    2.19 | t=4s
  Ep  110 | R   -36.0 | Avg100  -154.0 | Eps 0.782 | Loss 1.5676 | r_int  10.59 | F    2.94 | t=5s
  Ep  120 | R    -9.6 | Avg100  -147.0 | Eps 0.762 | Loss 1.5146 | r_int   6.89 | F    4.02 | t=6s
  Ep  130 | R   -58.2 | Avg100  -141.6 | Eps 0.743 | Loss 1.2291 | r_int   6.02 | F    2.45 | t=6s
  Ep  140 | R  -239.1 | Avg100  -138.8 | Eps 0.723 | Loss 1.2568 | r_int  11.81 | F    3.07 | t=7s
  Ep  150 | R   -64.8 | Avg100  -137.0 | Eps 0.703 | Loss 1.2440 | r_int   5.32 | F    2.27 | t=7s
  Ep  160 | R   -93.0 | Avg100  -129.2 | Eps 0.683 | Loss 1.2544 | r_int   1.70 | F    3.03 | t=8s
  Ep  170 | R   -58.8 | Avg100  -123.2 | Eps 0.663 | Loss 1.2614 | r_int   7.40 | F    4.49 | t=8s
  Ep  180 | R   -11.5 | Avg100  -117.2 | Eps 0.644 | Loss 1.4175 | r_int   6.07 | F    3.42 | t=9s
  Ep  190 | R   -47.6 | Avg100  -111.5 | Eps 0.624 | Loss 1.6117 | r_int   2.77 | F    2.69 | t=10s
  Ep  200 | R  -123.7 | Avg100  -104.3 | Eps 0.604 | Loss 1.4132 | r_int   5.02 | F    3.56 | t=10s
  Ep  210 | R  -135.5 | Avg100  -101.9 | Eps 0.584 | Loss 1.1609 | r_int  13.00 | F    2.68 | t=11s
  Ep  220 | R  -107.5 | Avg100   -99.4 | Eps 0.564 | Loss 1.2922 | r_int   2.50 | F    3.58 | t=11s
  Ep  230 | R   -21.3 | Avg100   -96.1 | Eps 0.545 | Loss 1.3408 | r_int  12.48 | F    4.53 | t=12s
  Ep  240 | R  -100.1 | Avg100   -90.3 | Eps 0.525 | Loss 1.2916 | r_int   5.50 | F    7.85 | t=13s
  Ep  250 | R    12.4 | Avg100   -81.5 | Eps 0.505 | Loss 0.9562 | r_int   5.09 | F    4.15 | t=14s
  Ep  260 | R  -105.8 | Avg100   -76.1 | Eps 0.485 | Loss 1.1692 | r_int   4.65 | F    4.57 | t=15s
  Ep  270 | R  -119.8 | Avg100   -74.6 | Eps 0.465 | Loss 0.9822 | r_int   8.09 | F    2.89 | t=16s
  Ep  280 | R   -39.6 | Avg100   -70.0 | Eps 0.446 | Loss 1.1691 | r_int  24.28 | F    6.29 | t=17s
  Ep  290 | R   -38.8 | Avg100   -64.6 | Eps 0.426 | Loss 1.1817 | r_int   3.12 | F    5.23 | t=19s
  Ep  300 | R   -66.0 | Avg100   -62.3 | Eps 0.406 | Loss 1.1372 | r_int   1.01 | F   13.09 | t=21s
  Ep  310 | R   -73.7 | Avg100   -55.0 | Eps 0.386 | Loss 1.1540 | r_int   8.58 | F   10.84 | t=24s
  Ep  320 | R    32.8 | Avg100   -46.5 | Eps 0.366 | Loss 1.1119 | r_int  37.02 | F    4.59 | t=26s
  Ep  330 | R   -38.6 | Avg100   -43.3 | Eps 0.347 | Loss 1.1059 | r_int   2.90 | F    4.30 | t=29s
  Ep  340 | R    18.2 | Avg100   -37.9 | Eps 0.327 | Loss 0.9414 | r_int  14.00 | F    6.59 | t=33s
  Ep  350 | R   -33.2 | Avg100   -37.1 | Eps 0.307 | Loss 1.0049 | r_int   0.83 | F    8.50 | t=37s
  Ep  360 | R   -88.9 | Avg100   -36.9 | Eps 0.287 | Loss 0.9626 | r_int   0.76 | F   10.70 | t=41s
  Ep  370 | R   -76.8 | Avg100   -34.4 | Eps 0.267 | Loss 0.9736 | r_int   1.02 | F    8.99 | t=45s
  Ep  380 | R   -91.0 | Avg100   -34.4 | Eps 0.248 | Loss 0.8001 | r_int   1.28 | F    9.20 | t=50s
  Ep  390 | R   -29.5 | Avg100   -32.6 | Eps 0.228 | Loss 0.7394 | r_int   0.92 | F    7.77 | t=54s
  Ep  400 | R   -49.6 | Avg100   -32.3 | Eps 0.208 | Loss 0.6395 | r_int   1.84 | F    6.94 | t=58s
  Ep  410 | R   -64.0 | Avg100   -35.2 | Eps 0.188 | Loss 0.5842 | r_int   1.68 | F    4.65 | t=62s
  Ep  420 | R   -78.5 | Avg100   -38.8 | Eps 0.168 | Loss 0.5220 | r_int   0.94 | F    6.21 | t=66s
  Ep  430 | R   -22.9 | Avg100   -36.7 | Eps 0.149 | Loss 0.4184 | r_int   1.12 | F    5.70 | t=70s
  Ep  440 | R    15.5 | Avg100   -30.7 | Eps 0.129 | Loss 0.3558 | r_int   8.58 | F    5.84 | t=74s
  Ep  450 | R    50.4 | Avg100   -26.0 | Eps 0.109 | Loss 0.3361 | r_int   5.28 | F    5.47 | t=78s
  Ep  460 | R    -6.8 | Avg100   -18.0 | Eps 0.089 | Loss 0.3380 | r_int   3.82 | F    4.19 | t=82s
  Ep  470 | R    -7.2 | Avg100   -12.1 | Eps 0.069 | Loss 0.2846 | r_int   1.25 | F    5.92 | t=87s
  Ep  480 | R    35.0 | Avg100    -1.5 | Eps 0.050 | Loss 0.2920 | r_int  23.97 | F    3.81 | t=91s
  Ep  490 | R    74.5 | Avg100     3.1 | Eps 0.030 | Loss 0.2765 | r_int   6.12 | F    5.02 | t=95s
  Ep  500 | R    16.3 | Avg100    10.1 | Eps 0.010 | Loss 0.2687 | r_int   6.00 | F    4.95 | t=99s
  Ep  510 | R   176.5 | Avg100    24.0 | Eps 0.010 | Loss 0.2709 | r_int   4.08 | F    3.54 | t=103s
  Ep  520 | R   154.2 | Avg100    37.3 | Eps 0.010 | Loss 0.2629 | r_int  12.05 | F    3.25 | t=107s
  Ep  530 | R    17.6 | Avg100    48.1 | Eps 0.010 | Loss 0.2722 | r_int   8.38 | F    4.77 | t=111s
  Ep  540 | R    17.9 | Avg100    49.7 | Eps 0.010 | Loss 0.2539 | r_int   1.98 | F    6.92 | t=115s
  Ep  550 | R   216.9 | Avg100    60.9 | Eps 0.010 | Loss 0.2527 | r_int   2.61 | F    3.83 | t=117s
  Ep  560 | R   204.6 | Avg100    71.0 | Eps 0.010 | Loss 0.3240 | r_int   6.71 | F    3.61 | t=121s
  Ep  570 | R    -0.2 | Avg100    81.4 | Eps 0.010 | Loss 0.2822 | r_int   2.69 | F    6.02 | t=124s
  Ep  580 | R   236.0 | Avg100    91.4 | Eps 0.010 | Loss 0.2479 | r_int  16.87 | F    5.77 | t=127s
  Ep  590 | R    29.8 | Avg100   104.0 | Eps 0.010 | Loss 0.2883 | r_int   8.06 | F    4.92 | t=130s
  Ep  600 | R   219.3 | Avg100   120.5 | Eps 0.010 | Loss 0.3389 | r_int   2.09 | F    3.44 | t=133s
  Ep  610 | R    48.0 | Avg100   123.4 | Eps 0.010 | Loss 0.2929 | r_int   4.88 | F    4.40 | t=136s
  Ep  620 | R   -12.4 | Avg100   127.4 | Eps 0.010 | Loss 0.2488 | r_int  20.13 | F    8.70 | t=139s
  Ep  630 | R   209.4 | Avg100   138.8 | Eps 0.010 | Loss 0.2875 | r_int   7.16 | F    4.06 | t=141s
  Ep  640 | R   243.2 | Avg100   154.7 | Eps 0.010 | Loss 0.2728 | r_int   2.51 | F    2.79 | t=144s
  Ep  650 | R   230.0 | Avg100   160.7 | Eps 0.010 | Loss 0.3255 | r_int   6.13 | F    5.03 | t=146s
  Ep  660 | R   273.9 | Avg100   168.7 | Eps 0.010 | Loss 0.3165 | r_int   6.67 | F    5.37 | t=149s
  Ep  670 | R   214.0 | Avg100   178.0 | Eps 0.010 | Loss 0.3395 | r_int   6.02 | F    4.31 | t=151s
  Ep  680 | R   197.5 | Avg100   186.0 | Eps 0.010 | Loss 0.2885 | r_int   4.91 | F    3.14 | t=153s
  Ep  690 | R   192.5 | Avg100   194.3 | Eps 0.010 | Loss 0.3323 | r_int  20.51 | F    3.50 | t=155s
  Ep  700 | R   180.0 | Avg100   197.7 | Eps 0.010 | Loss 0.3702 | r_int  19.94 | F    3.76 | t=157s
  Ep  710 | R   206.2 | Avg100   207.9 | Eps 0.010 | Loss 0.4537 | r_int   5.93 | F    4.26 | t=159s
  Ep  720 | R   195.0 | Avg100   206.8 | Eps 0.010 | Loss 0.4142 | r_int  15.34 | F    5.73 | t=162s
  Ep  730 | R   233.3 | Avg100   202.8 | Eps 0.010 | Loss 0.4031 | r_int   8.83 | F    3.93 | t=165s
  Ep  740 | R   273.7 | Avg100   207.2 | Eps 0.010 | Loss 0.3841 | r_int   5.38 | F    4.03 | t=167s
  Ep  750 | R   252.2 | Avg100   208.3 | Eps 0.010 | Loss 0.4176 | r_int   7.41 | F    3.21 | t=169s
  Ep  760 | R   187.4 | Avg100   204.1 | Eps 0.010 | Loss 0.4684 | r_int  13.59 | F    5.88 | t=172s
  Ep  770 | R   272.5 | Avg100   201.1 | Eps 0.010 | Loss 0.4780 | r_int   5.27 | F    4.23 | t=175s
  Ep  780 | R   223.0 | Avg100   202.3 | Eps 0.010 | Loss 0.4511 | r_int   4.15 | F    3.16 | t=177s
  Ep  790 | R   222.2 | Avg100   202.2 | Eps 0.010 | Loss 0.4147 | r_int  13.55 | F    4.15 | t=179s
  Ep  800 | R    -8.0 | Avg100   200.0 | Eps 0.010 | Loss 0.4068 | r_int  14.05 | F    4.30 | t=181s
  Ep  810 | R   294.7 | Avg100   199.2 | Eps 0.010 | Loss 0.4030 | r_int   7.84 | F    4.48 | t=183s
  Ep  820 | R   208.6 | Avg100   208.0 | Eps 0.010 | Loss 0.4000 | r_int  12.49 | F    5.87 | t=186s
  Ep  830 | R   284.9 | Avg100   212.7 | Eps 0.010 | Loss 0.4232 | r_int  10.06 | F    4.12 | t=188s
  Ep  840 | R   216.7 | Avg100   210.7 | Eps 0.010 | Loss 0.4800 | r_int  11.54 | F    3.68 | t=190s
  Ep  850 | R   201.4 | Avg100   211.9 | Eps 0.010 | Loss 0.5505 | r_int   8.80 | F    3.86 | t=192s
  Ep  860 | R   234.0 | Avg100   219.9 | Eps 0.010 | Loss 0.5205 | r_int   3.00 | F    3.29 | t=194s
  Ep  870 | R   264.7 | Avg100   222.1 | Eps 0.010 | Loss 0.4650 | r_int   7.74 | F    3.51 | t=196s
  Ep  880 | R   196.4 | Avg100   220.7 | Eps 0.010 | Loss 0.4020 | r_int  23.49 | F    3.88 | t=198s
  Ep  890 | R   243.3 | Avg100   222.6 | Eps 0.010 | Loss 0.5922 | r_int   5.69 | F    3.36 | t=200s
