episode,reward,moving_avg_100,epsilon,loss,steps,intrinsic_sum,shaping_sum,icm_loss
160,-1.2821116067202354,-119.78917507504069,0.6832000000000029,1.5463686902676859,122,10.918514213888557,0.0,0.10011423493344937
161,-142.50888574902464,-120.48159657877092,0.6812200000000029,1.1174544274806977,102,4.0007792469114065,0.0,0.10578508891165256
162,-34.558779246019256,-119.66009945794787,0.679240000000003,1.5035659495072486,156,5.409210710742627,0.0,0.11235636064352897
163,-107.47448093431758,-120.70463004530322,0.677260000000003,1.5454916894435882,99,2.8359633719665,0.0,0.09841981694102288
164,-133.795611409529,-118.81998426654181,0.675280000000003,1.4547855812005508,155,2.8808264662511647,0.0,0.10537262423298298
165,-63.964803470975795,-118.42790789934465,0.673300000000003,1.1785616070032119,80,3.096771753480425,0.0,0.10757167348638177
166,-108.02705234574343,-118.12285692647733,0.671320000000003,0.9951227907287447,152,1.9658926860283827,0.0,0.08355190418660641
167,-122.75800977121483,-118.82583262916324,0.669340000000003,1.3008056213813168,111,1.874300161114661,0.0,0.10224687747125115
168,-86.59844783467055,-118.25502100223471,0.6673600000000031,1.1969583342049985,191,4.952495890203863,0.0,0.08575472564614833
169,-92.37305520605466,-118.41477847342138,0.6653800000000031,1.1851898713244333,178,1.5831586944113951,0.0,0.08800995267099804
170,-117.01780553502488,-118.42752217442487,0.6634000000000031,1.2392346622088017,158,2.7182637905934826,0.0,0.10823637084701122
171,-48.22178358937012,-118.28777814783143,0.6614200000000031,1.3232390428743055,122,3.0458660104341106,0.0,0.10155384921498838
172,-45.5373116122881,-117.05535788384454,0.6594400000000031,1.4006895805532869,149,2.9351332698424812,0.0,0.10157305696928823
173,-43.9154240097957,-115.94892093413984,0.6574600000000032,1.4803645809491475,142,1.8581631969136652,0.0,0.0852152142001109
174,-83.69073531069498,-116.11857059484697,0.6554800000000032,1.0820563934170282,105,2.198152397031663,0.0,0.07646096418969907
175,-131.8385432280217,-115.89125496929391,0.6535000000000032,1.1258205048965686,132,1.8485700121818809,0.0,0.10145489956167611
176,-110.90429955522836,-115.44633374788067,0.6515200000000032,1.2705843566279662,76,2.4485890625510365,0.0,0.1316833160817623
177,-38.42270985481195,-114.95193098836079,0.6495400000000032,1.3876344739198685,1000,203.50984355648689,0.0,0.11415327744185924
178,-40.56181234412553,-114.15493171881444,0.6475600000000032,1.1167697913589931,168,2.114496641792357,0.0,0.1204912368917749
179,-70.11771541678553,-113.46474373897198,0.6455800000000033,1.5517669816811879,109,1.949987909727497,0.0,0.12998520417345893
